,time (ns GMT),channel,video_ts,format,size,ssim_index,cwnd,in_flight,min_rtt,rtt,delivery_rate,buffer,cum_rebuf,time (ns GMT) acked,abr,cc,day,session,time_sent,time_acked,trans_time,throughput,rebuf,ssim,formats,sizes,qualities,duration
1462499,1606190734149000000,cbs,26096910840,1920x1080-24,280647,0.985403,36,0,45577,99888,12270,12.716,0.455,1.606190735143e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,45.479,46.472999936,0.994000128,282341.00991986995,0.0,18.357363919773405,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(22772, 42278, 50559, 61517, 89518, 114531, 157879, 230385, 280647, 432322)","(0.944303, 0.963055, 0.967929, 0.97089, 0.976458, 0.978986, 0.981131, 0.983166, 0.985403, 0.987484)",2.002
1462500,1606190735145000000,cbs,26097091020,1920x1080-22,1077891,0.988938,36,0,45577,74211,430738,13.424,0.455,1.606190738227e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,46.475,49.556999936,3.082000128,349737.49358650256,0.0,19.561663458668527,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(43480, 98849, 129456, 162001, 250831, 325313, 431970, 591778, 839646, 1077891)","(0.955502, 0.96939, 0.97264, 0.974826, 0.978715, 0.980889, 0.982753, 0.98457, 0.987025, 0.988938)",2.002
1462501,1606190738228000000,cbs,26097271200,1280x720-22,420548,0.981079,40,38,45577,146014,394187,12.342,0.455,1.606190739698e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,49.558,51.027999744,1.469999872,286087.0997409175,0.0,17.230559142870185,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(55914, 113575, 136709, 166001, 262204, 323870, 420548, 563025, 835259, 1124962)","(0.940504, 0.962126, 0.967901, 0.971125, 0.976262, 0.978913, 0.981079, 0.98292, 0.984937, 0.986905)",2.002
1462502,1606190739699000000,cbs,26097451380,1280x720-24,240663,0.984853,36,0,45577,128726,333629,12.884,0.455,1.606190740656e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,51.029,51.985999872,0.956999936,251476.50584586873,0.0,18.196733745848505,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(41629, 89488, 107311, 130608, 193438, 240663, 317302, 440419, 608614, 830608)","(0.953759, 0.970548, 0.975102, 0.978033, 0.982576, 0.984853, 0.986722, 0.988319, 0.989794, 0.991193)",2.002
1462503,1606190740657000000,cbs,26097631560,1920x1080-24,587843,0.986983,36,31,45577,83744,294811,13.928,0.455,1.606190742553e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,51.987,53.882999808,1.896,310043.776371308,0.0,18.854890951511273,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(32919, 74627, 84811, 107112, 166870, 218243, 299728, 433212, 587843, 835090)","(0.941222, 0.962569, 0.969315, 0.972627, 0.978839, 0.981329, 0.983421, 0.985248, 0.986983, 0.988681)",2.002
1462504,1606190742554000000,cbs,26097811740,1280x720-24,179782,0.986176,38,0,45577,194029,236042,14.026,0.455,1.606190743191e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,53.884,54.520999936,0.637000192,282232.25402104744,0.0,18.593662748651838,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(27498, 60459, 72536, 89550, 139506, 179782, 245949, 359517, 536057, 766364)","(0.958477, 0.973818, 0.978383, 0.980616, 0.984466, 0.986176, 0.987455, 0.988684, 0.99034, 0.991464)",2.002
1462505,1606190743622000000,cbs,26097991920,1280x720-24,145775,0.987902,36,0,45577,152134,245873,14.958,0.455,1.60619074438e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,54.952,55.709999872,0.757999872,192315.3359054921,0.0,19.17286419828666,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(24396, 49697, 60617, 75373, 113738, 145775, 200349, 291113, 406635, 588312)","(0.960252, 0.975913, 0.980182, 0.982182, 0.986617, 0.987902, 0.988985, 0.989904, 0.991647, 0.992539)",2.002
1462506,1606190745610000000,cbs,26098172100,1920x1080-22,1014525,0.987398,36,0,45577,153276,277030,14.967,0.455,1.606190751485e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,56.94,62.814999808,5.875000064,172685.10450181333,0.0,18.99560524720892,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(57033, 113184, 132128, 161218, 244916, 303978, 390088, 516997, 751091, 1014525)","(0.939923, 0.96247, 0.967277, 0.970958, 0.976636, 0.979323, 0.981575, 0.983412, 0.985453, 0.987398)",2.002
1462507,1606190751486000000,cbs,26098352280,854x480-26,136669,0.98002,28,0,45577,450138,81872,11.491,0.455,1.606190752269e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,62.816,63.598999808,0.782999808,174545.38124229017,0.0,16.994045161100363,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(47228, 108971, 136669, 172141, 262198, 340950, 456044, 617193, 914390, 1154642)","(0.964206, 0.97616, 0.98002, 0.981637, 0.9846, 0.986088, 0.987449, 0.988593, 0.990892, 0.992154)",2.002
1462508,1606190752270000000,cbs,26098532460,1280x720-20,496808,0.980527,26,26,45577,188564,163275,12.323,0.455,1.606190754378e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,63.6,65.707999744,2.107999744,235677.44797600887,0.0,17.105671361492146,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(45922, 102406, 119457, 153996, 202558, 264229, 356886, 496808, 586182, 828010)","(0.941487, 0.961301, 0.964215, 0.968183, 0.972273, 0.975485, 0.978178, 0.980527, 0.981209, 0.983696)",2.002
1462509,1606190754379000000,cbs,26098712640,1920x1080-22,1086011,0.979207,34,0,45537,89135,135419,12.206,0.455,1.606190759416e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,65.709,70.745999872,5.036999936,215606.71308295208,0.0,16.820828464332447,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(64216, 147970, 175452, 225247, 313258, 405736, 537672, 727802, 790393, 1086011)","(0.91889, 0.941626, 0.945387, 0.951344, 0.957959, 0.963499, 0.968353, 0.972766, 0.975249, 0.979207)",2.002
1462510,1606190759417000000,cbs,26098892820,1280x720-20,604758,0.969853,26,26,45537,276993,143177,9.17,0.455,1.60619076409e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,70.747,75.419999744,4.672999936,129415.3666344069,0.0,15.207558990551753,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(50444, 116553, 134713, 174899, 245611, 322923, 434785, 604758, 697159, 984102)","(0.899559, 0.931275, 0.935586, 0.944347, 0.951292, 0.958486, 0.964694, 0.969853, 0.969861, 0.974602)",2.002
1462511,1606190764091000000,cbs,26099073000,1280x720-22,662964,0.96411,4,0,45537,375717,76453,6.741,0.455,1.606190768403e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,75.421,79.732999936,4.312,153748.60853432282,0.0,14.450265416667605,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(69894, 166409, 200521, 258362, 378498, 496584, 662964, 903394, 1112926, 1510954)","(0.894191, 0.926153, 0.932468, 0.94149, 0.949825, 0.95757, 0.96411, 0.969444, 0.970616, 0.975579)",2.002
1462512,1606190768404000000,cbs,26099253180,426x240-26,35374,0.96119,28,0,45537,67004,214856,4.186,0.455,1.606190768623e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,79.734,79.952999936,0.219000064,161525.0669515786,0.0,14.110563572599851,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(35374, 68901, 80777, 103673, 148307, 193656, 256045, 344566, 412880, 545081)","(0.96119, 0.972269, 0.973764, 0.976432, 0.978454, 0.980607, 0.983135, 0.985273, 0.986389, 0.988288)",2.002
1462513,1606190768624000000,cbs,26099433360,854x480-26,98734,0.962688,30,0,45537,71153,267594,5.985,0.455,1.606190769086e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,79.954,80.416,0.462000128,213709.89750028812,0.0,14.281514712570987,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(39287, 89052, 98734, 125108, 179855, 229926, 302600, 406113, 497337, 669130)","(0.932027, 0.958519, 0.962688, 0.967102, 0.973617, 0.977157, 0.980061, 0.98248, 0.985537, 0.987865)",2.002
1462514,1606190769086000000,cbs,26099613540,854x480-26,51742,0.965736,34,0,45537,72950,248278,7.508,0.455,1.606190769579e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,80.416,80.908999936,0.492999936,104953.36048076079,0.0,14.651619386114875,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(23074, 45029, 51742, 65071, 89955, 115306, 150245, 200954, 232162, 317447)","(0.929117, 0.95854, 0.965736, 0.969736, 0.97734, 0.980421, 0.983051, 0.985097, 0.988797, 0.990666)",2.002
1462515,1606190769579000000,cbs,26099793720,1280x720-26,159712,0.978046,34,2,45537,287434,126149,9.058,0.455,1.606190770678e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,80.909,82.008,1.099000064,145324.83230137464,0.0,16.584863401297483,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(39373, 77625, 89398, 111930, 159712, 203522, 264855, 353321, 420852, 567256)","(0.934942, 0.961814, 0.968079, 0.9714, 0.978046, 0.980871, 0.98329, 0.985154, 0.988446, 0.990219)",2.002
1462516,1606190770679000000,cbs,26099973900,1920x1080-24,568567,0.978661,32,0,45537,142090,23366,9.926,0.455,1.606190772997e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,82.009,84.326999808,2.317999872,245283.44753937933,0.0,16.70825936582487,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(37701, 88463, 99343, 130178, 185557, 246990, 339575, 481720, 568567, 811784)","(0.917034, 0.94371, 0.947904, 0.954461, 0.961715, 0.96745, 0.972449, 0.976365, 0.978661, 0.982324)",2.002
1462517,1606190772998000000,cbs,26100154080,1280x720-24,158102,0.976602,38,27,45537,132972,301165,9.603,0.455,1.606190774295e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,84.328,85.624999936,1.296999936,121898.2326919714,0.0,16.308212633627242,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(32139, 65020, 75910, 95862, 121789, 158102, 210220, 288499, 375808, 525344)","(0.927882, 0.954542, 0.961341, 0.966036, 0.972994, 0.976602, 0.979876, 0.982348, 0.986041, 0.988249)",2.002
1462518,1606190774295000000,cbs,26100334260,1280x720-24,168493,0.976237,38,0,45537,276295,166708,10.306,0.455,1.606190775663e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,85.625,86.992999936,1.368,123167.39766081871,0.0,16.240987319905123,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(29903, 66127, 71928, 91872, 128241, 168493, 227424, 315053, 376822, 532514)","(0.933585, 0.959205, 0.961883, 0.967161, 0.972307, 0.976237, 0.97939, 0.982044, 0.983366, 0.985879)",2.002
1462519,1606190775664000000,cbs,26100514440,1280x720-22,329794,0.978239,38,0,45537,256024,65689,11.014,0.455,1.606190777228e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,86.994,88.557999872,1.564,210865.72890025575,0.0,16.623211510463285,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(41198, 91085, 107190, 136298, 197108, 253065, 329794, 439408, 550130, 750866)","(0.92653, 0.954954, 0.960689, 0.965499, 0.971141, 0.975107, 0.978239, 0.980769, 0.98212, 0.984792)",2.002
1462520,1606190777228000000,cbs,26100694620,1280x720-26,53849,0.989375,34,27,45537,479068,95773,11.38,0.455,1.606190777815e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,88.558,89.144999936,0.587000064,91735.93548364587,0.0,19.73671061277651,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(13828, 27536, 32028, 38979, 53849, 67173, 85454, 111053, 131972, 176068)","(0.963729, 0.97994, 0.983354, 0.985074, 0.989375, 0.990665, 0.991868, 0.992866, 0.99482, 0.995673)",2.002
1462521,1606190777816000000,cbs,26100874800,1920x1080-22,953928,0.984739,34,0,45537,300035,143738,12.805,0.455,1.606190789456e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,89.146,100.785999872,11.64,81952.57731958762,0.0,18.16417007648984,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(49086, 112201, 134489, 173096, 247875, 319683, 419499, 561624, 708828, 953928)","(0.913482, 0.943704, 0.949827, 0.957253, 0.965595, 0.971439, 0.976138, 0.979917, 0.981273, 0.984739)",2.002
1462522,1606190789456000000,cbs,26101054980,854x480-26,186662,0.941948,30,16,45537,376232,106158,3.393,0.455,1.606190790345e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,100.786,101.674999808,0.888999936,209968.51905285174,0.0,12.361828134103106,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(71417, 157342, 186662, 237605, 319230, 411594, 536194, 718733, 825667, 1123577)","(0.892212, 0.934417, 0.941948, 0.950457, 0.958587, 0.964948, 0.970222, 0.974497, 0.974628, 0.978616)",2.002
1462523,1606190790346000000,cbs,26101235160,1280x720-26,370863,0.947681,32,0,45537,156390,258318,4.269,0.455,1.606190791843e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,101.676,103.172999936,1.497000192,247737.4431759592,0.0,12.813405654986273,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(73926, 181655, 213130, 273714, 370863, 474995, 620835, 834864, 953207, 1300574)","(0.84666, 0.907612, 0.921823, 0.93326, 0.947681, 0.956606, 0.963655, 0.969366, 0.970459, 0.975538)",2.002
1462524,1606190791843000000,cbs,26101415340,640x360-24,128869,0.957315,28,0,45537,117959,196398,4.803,0.455,1.606190792386e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,103.173,103.715999744,0.542999808,237327.8923884997,0.0,13.69724714242308,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(61685, 128869, 151592, 188854, 254567, 317024, 405509, 531484, 636293, 845133)","(0.93136, 0.957315, 0.960218, 0.965891, 0.969981, 0.974214, 0.977763, 0.980594, 0.981036, 0.983891)",2.002
1462525,1606190792386000000,cbs,26101595520,854x480-24,127062,0.962998,30,15,45537,128732,315718,6.245,0.455,1.606190792917e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,103.716,104.246999808,0.531000064,239288.10675246923,0.0,14.31774801190052,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(41020, 86538, 102995, 127062, 175350, 218875, 283247, 377338, 450972, 609625)","(0.922506, 0.952941, 0.956859, 0.962998, 0.96812, 0.972646, 0.976295, 0.979432, 0.979869, 0.982888)",2.002
1462526,1606190792917000000,cbs,26101775700,1280x720-24,267857,0.968376,30,0,45537,146827,278855,7.704,0.455,1.606190794087e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,104.247,105.416999936,1.170000128,228937.58179144404,0.0,14.999831986650861,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(46813, 101645, 119438, 149822, 212320, 267857, 345761, 455579, 543774, 730137)","(0.905514, 0.941183, 0.94815, 0.955207, 0.962928, 0.968376, 0.973184, 0.977161, 0.978742, 0.982374)",2.002
1462527,1606190794087000000,cbs,26101955880,1280x720-24,210656,0.971135,32,27,45537,126985,294108,8.536,0.455,1.606190795023e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,105.417,106.352999936,0.936,225059.82905982903,0.0,15.396284381653498,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(37198, 80694, 93705, 118841, 165162, 210656, 275405, 371077, 437319, 605811)","(0.916363, 0.947838, 0.95375, 0.959906, 0.966341, 0.971135, 0.975223, 0.978652, 0.979632, 0.982835)",2.002
1462528,1606190795023000000,cbs,26102136060,1280x720-22,196961,0.972374,32,0,45537,205521,179191,9.605,0.455,1.606190796068e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,106.353,107.397999872,1.044999936,188479.43738055884,0.0,15.586819925241514,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(24547, 53683, 62512, 80188, 110957, 145248, 196961, 274178, 309877, 451262)","(0.910289, 0.94263, 0.948941, 0.955687, 0.96241, 0.967761, 0.972374, 0.976349, 0.976942, 0.980514)",2.002
1462529,1606190796069000000,cbs,26102316240,1280x720-20,466435,0.980965,32,15,45537,341810,126243,10.79,0.455,1.606190798366e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,107.399,109.696,2.297000192,203062.67349236686,0.0,17.204471188496132,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(47613, 105994, 123612, 156117, 216613, 274623, 353732, 466435, 558324, 749034)","(0.934087, 0.958036, 0.961054, 0.966448, 0.970312, 0.974503, 0.977991, 0.980965, 0.981555, 0.984277)",2.002
1462530,1606190798366000000,cbs,26102496420,1280x720-22,375227,0.979554,38,0,45537,352438,158121,10.396,0.455,1.606190799918e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,109.696,111.248,1.552,241769.97422680413,0.0,16.893916435414774,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(54749, 117731, 136711, 170279, 236395, 295764, 375227, 488600, 596148, 781925)","(0.943563, 0.963716, 0.965194, 0.969928, 0.972941, 0.976525, 0.979554, 0.982143, 0.982729, 0.98521)",2.002
1462531,1606190799919000000,cbs,26102676600,1280x720-20,455620,0.97908,36,0,45537,216583,40265,10.721,0.455,1.606190801868e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,111.249,113.197999872,1.948999936,233771.17237627244,0.0,16.794383198047623,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(45814, 101645, 117150, 147225, 204036, 261705, 341344, 455620, 535076, 735277)","(0.923648, 0.952252, 0.956973, 0.962628, 0.967386, 0.971853, 0.975837, 0.97908, 0.979579, 0.982673)",2.002
1462532,1606190801869000000,cbs,26102856780,1280x720-20,432903,0.976475,36,27,45537,190888,244963,10.768,0.455,1.606190804019e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,113.199,115.348999936,2.150000128,201350.22057077757,0.0,16.284703679007052,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(39345, 90829, 106155, 135995, 188600, 244368, 320585, 432903, 511057, 709524)","(0.905196, 0.941221, 0.947724, 0.955173, 0.961831, 0.967598, 0.972396, 0.976475, 0.976915, 0.980535)",2.002
1462533,1606190804020000000,cbs,26103036960,1280x720-20,456218,0.975501,32,0,45537,195762,92050,10.648,0.455,1.606190810611e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,115.35,121.940999936,6.591000064,69218.3273509372,0.0,16.108516423026217,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(40666, 93495, 107141, 138613, 189893, 246804, 330797, 456218, 507194, 721574)","(0.894556, 0.935651, 0.944766, 0.95233, 0.960669, 0.966645, 0.971512, 0.975501, 0.975954, 0.979657)",2.002
1462534,1606190810611000000,cbs,26103217140,1280x720-26,190647,0.958929,38,26,45537,110751,371282,6.028,0.455,1.606190811243e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,121.941,122.572999936,0.632,301656.64556962025,0.0,13.86464722780759,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(40312, 96350, 108638, 142804, 190647, 251599, 341720, 476659, 536278, 762066)","(0.885729, 0.9293, 0.940233, 0.948209, 0.958929, 0.965294, 0.970607, 0.975028, 0.975641, 0.979645)",2.002
1462535,1606190811243000000,cbs,26103397320,640x360-24,49668,0.964266,38,0,45537,139939,340792,7.403,0.455,1.606190811542e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,122.573,122.872,0.299000064,166113.6768184772,0.0,14.46918366929502,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(21938, 49668, 57459, 73858, 104726, 137069, 192785, 284796, 357838, 562268)","(0.944355, 0.964266, 0.966695, 0.970805, 0.973919, 0.97722, 0.980079, 0.982333, 0.982613, 0.984972)",2.002
1462536,1606190811543000000,cbs,26103577500,854x480-24,64761,0.971612,38,0,45537,99975,40297,9.115,0.455,1.606190811835e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,122.873,123.164999936,0.292,221784.2465753425,0.0,15.46865203443151,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(21074, 45176, 51401, 64761, 90885, 118864, 164607, 242639, 296359, 463775)","(0.950147, 0.966378, 0.967985, 0.971612, 0.974046, 0.977027, 0.97965, 0.981745, 0.981879, 0.983875)",2.002
