time (ns GMT),channel,video_ts,format,size,ssim_index,cwnd,in_flight,min_rtt,rtt,delivery_rate,buffer,cum_rebuf,time (ns GMT) acked,buffer acked,abr,cc,day,session,time_sent,time_acked,trans_time,throughput,rebuf,ssim,formats,sizes,qualities,duration
1672946738298000000,abc,156223987920,1280x720-20,582178,0.977746,338,0,7619,16789,11059913,14.901,0.05,1.672946738372e+18,16.812,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1503.732,1503.805999872,0.074000128,7867256.66204253,0.0,16.525919162877464,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(57319, 88175, 111220, 122813, 156777, 203686, 228295, 307038, 419783, 582178)","(0.85145, 0.903336, 0.916201, 0.928343, 0.93872, 0.947558, 0.958276, 0.965984, 0.972394, 0.977746)",2.002
1672946740367000000,abc,156224168100,1280x720-20,633003,0.979349,328,0,7619,17214,14333554,14.851,0.05,1.672946740451e+18,16.758,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1505.801,1505.884999936,0.084,7535749.999999999,0.0,16.85058913307017,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(66423, 103922, 128530, 144664, 181563, 229223, 265602, 346296, 465999, 633003)","(0.86713, 0.912603, 0.924831, 0.935185, 0.944833, 0.952341, 0.961746, 0.968812, 0.974404, 0.979349)",2.002
1672946742438000000,abc,156224348280,1280x720-20,939689,0.983749,358,0,7619,20858,9966388,14.781,0.05,1.672946742546e+18,16.644,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1507.872,1507.979999744,0.107999744,8700844.698298544,0.0,17.891199096931345,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(35490, 61352, 88773, 104565, 159821, 247077, 337789, 517020, 717410, 939689)","(0.87331, 0.90994, 0.916273, 0.928519, 0.935732, 0.943037, 0.963719, 0.972322, 0.97882, 0.983749)",2.002
1672946744251000000,abc,156224528460,1280x720-20,954879,0.982647,366,0,7619,19252,9817122,14.953,0.05,1.672946744385e+18,16.864,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1509.685,1509.818999808,0.133999872,7125969.493463397,0.0,17.60625433217923,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(29971, 57066, 84534, 101245, 160456, 252636, 299803, 483294, 705518, 954879)","(0.872762, 0.91059, 0.916764, 0.92876, 0.935961, 0.943068, 0.961827, 0.97029, 0.977295, 0.982647)",2.002
1672946746331000000,abc,156224708640,1280x720-20,917903,0.983426,472,0,7619,25196,2391404,14.908,0.05,1.672946746414e+18,16.817,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1511.765,1511.848,0.083000064,11059063.761685774,0.0,17.80572665492319,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(29833, 56930, 85064, 96086, 151879, 237513, 290397, 468236, 682373, 917903)","(0.875644, 0.911893, 0.91855, 0.930352, 0.936603, 0.943717, 0.962904, 0.97126, 0.97813, 0.983426)",2.002
1672946748424000000,abc,156224888820,1280x720-20,972607,0.983791,452,0,7619,22160,13476698,14.815,0.05,1.672946748507e+18,16.724,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1513.858,1513.940999936,0.083000064,11718147.590825954,0.0,17.90243777741141,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(31106, 55269, 81454, 95113, 150002, 235194, 316321, 507348, 727742, 972607)","(0.875508, 0.911457, 0.917664, 0.929714, 0.936465, 0.943486, 0.963825, 0.972041, 0.978642, 0.983791)",2.002
1672946750265000000,abc,156225069000,1280x720-20,981653,0.983002,476,0,7619,16605,14305254,14.963,0.05,1.672946750349e+18,16.872,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1515.699,1515.782999808,0.084,11686345.238095237,0.0,17.696021750959204,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(29853, 59250, 88262, 100636, 159323, 252503, 314686, 507894, 732285, 981653)","(0.881381, 0.913807, 0.920109, 0.930781, 0.937312, 0.944321, 0.962293, 0.970813, 0.977764, 0.983002)",2.002
1672946752354000000,abc,156225249180,1280x720-20,1058359,0.981531,430,0,7619,19916,7985599,14.857,0.05,1.672946752437e+18,16.767,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1517.788,1517.870999808,0.083000064,12751303.4206817,0.0,17.335566187037273,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(24900, 51887, 78412, 90709, 150505, 248695, 300288, 512381, 768434, 1058359)","(0.885771, 0.914815, 0.92037, 0.930209, 0.936666, 0.943403, 0.958898, 0.967932, 0.975643, 0.981531)",2.002
1672946754451000000,abc,156225429360,1280x720-20,996132,0.981778,450,0,7619,19465,13197517,14.783,0.05,1.672946754529e+18,16.693,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1519.885,1519.962999808,0.077999872,12770944.034369698,0.0,17.394039576980923,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(21540, 43252, 66806, 73852, 127053, 216835, 266054, 469152, 720147, 996132)","(0.886322, 0.915102, 0.920046, 0.930037, 0.936147, 0.942984, 0.959033, 0.968039, 0.975814, 0.981778)",2.002
1672946756276000000,abc,156225609540,1280x720-20,995926,0.982574,462,0,7619,19950,94749,14.972,0.05,1.672946756357e+18,16.88,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1521.71,1521.790999808,0.080999936,12295392.430927353,0.0,17.58802290301943,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(21215, 42135, 63895, 72076, 121705, 209661, 284835, 498679, 739981, 995926)","(0.886825, 0.915612, 0.921496, 0.931043, 0.937038, 0.943475, 0.960233, 0.969726, 0.977135, 0.982574)",2.002
1672946758345000000,abc,156225789720,1280x720-20,962445,0.983115,410,0,7619,17602,10376592,14.873,0.05,1.672946758421e+18,16.829,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1523.779,1523.854999808,0.076,12663750.0,0.0,17.724989350285686,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(22479, 43378, 64722, 73749, 123541, 209808, 291797, 496361, 720372, 962445)","(0.888197, 0.916696, 0.92203, 0.931913, 0.937809, 0.944516, 0.961771, 0.970807, 0.977957, 0.983115)",2.002
1672946760422000000,abc,156225969900,1280x720-20,1047931,0.981285,472,0,7619,16298,2408281,14.813,0.05,1.672946760495e+18,16.723,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1525.856,1525.928999936,0.072999936,14355231.763490861,0.0,17.278101685495585,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(22902, 44330, 66135, 80042, 136153, 229325, 280758, 491612, 755033, 1047931)","(0.885947, 0.914401, 0.919863, 0.929902, 0.936012, 0.942823, 0.958224, 0.96733, 0.975179, 0.981285)",2.002
1672946762257000000,abc,156226150080,1280x720-20,1104639,0.980115,590,0,7619,18901,22620061,14.996,0.05,1.672946762336e+18,16.906,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1527.691,1527.769999872,0.079000064,13982760.824092498,0.0,17.01474404678,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(25451, 54692, 83760, 95064, 158591, 260216, 294087, 510025, 791060, 1104639)","(0.880474, 0.91, 0.915892, 0.925666, 0.932216, 0.939524, 0.955203, 0.964715, 0.973304, 0.980115)",2.002
1672946764330000000,abc,156226330260,1280x720-20,1058686,0.98084,634,0,7619,19279,21255020,14.914,0.05,1.672946764403e+18,16.823,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1529.764,1529.836999936,0.073000192,14502509.801618055,0.0,17.176044952574753,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(23581, 49857, 76491, 89632, 146123, 238705, 278272, 474554, 737491, 1058686)","(0.88808, 0.916044, 0.921471, 0.930909, 0.936939, 0.943677, 0.958858, 0.967232, 0.974732, 0.98084)",2.002
1672946766411000000,abc,156226510440,854x480-24,51468,0.987544,614,0,7619,20085,25314337,14.846,0.05,1.672946766449e+18,16.801,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1531.845,1531.882999808,0.037999872,1354425.6149073346,0.0,19.046214004399353,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(15482, 27697, 34424, 39923, 51468, 67065, 82387, 111580, 159842, 251041)","(0.977678, 0.982913, 0.985029, 0.98573, 0.987544, 0.989025, 0.989314, 0.990824, 0.992048, 0.993)",2.002
1672946768237000000,abc,156226690620,1280x720-20,524604,0.987408,630,0,7619,19849,77610,14.992,0.05,1.672946768287e+18,16.947,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1533.671,1533.720999936,0.050000128,10492053.14034396,0.0,18.99905284985009,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(52232, 83735, 103872, 116614, 145859, 184014, 214344, 277864, 375098, 524604)","(0.960624, 0.969706, 0.973322, 0.973865, 0.977127, 0.979852, 0.980679, 0.983348, 0.98553, 0.987408)",2.002
1672946770335000000,abc,156226870800,1280x720-20,675816,0.986529,669,0,7619,18397,97087,14.898,0.05,1.672946770385e+18,16.853,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1535.769,1535.818999808,0.049999872,13516354.60186778,0.0,18.70600163864104,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(69340, 106563, 130612, 153841, 187516, 232989, 284742, 363453, 486379, 675816)","(0.957947, 0.966841, 0.970984, 0.972137, 0.975629, 0.97843, 0.979591, 0.982281, 0.984515, 0.986529)",2.002
1672946772426000000,abc,156227050980,1280x720-20,504497,0.988617,670,0,8052,19509,26275783,14.837,0.05,1.67294677247e+18,16.746,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1537.86,1537.904,0.044000256,11465774.199131932,0.0,19.437432641498596,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(48677, 83938, 103866, 121347, 149009, 186634, 217741, 275965, 364774, 504497)","(0.942692, 0.960666, 0.964663, 0.970223, 0.973649, 0.976498, 0.981924, 0.98454, 0.986745, 0.988617)",2.002
1672946774495000000,abc,156227231160,1280x720-20,541251,0.989231,640,0,8052,19083,2882041,14.739,0.05,1.67294677455e+18,16.694,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1539.929,1539.984,0.055000064,9840915.821479771,0.0,19.67824623038636,"('426x240-26', '640x360-26', '854x480-26', '640x360-24', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(43020, 70953, 97129, 98423, 133314, 179878, 190854, 267735, 377270, 541251)","(0.887935, 0.929521, 0.952494, 0.936692, 0.958178, 0.962497, 0.979994, 0.983709, 0.986689, 0.989231)",2.002
1672946776315000000,abc,156227411340,1280x720-20,388049,0.989349,626,0,8052,22694,14607396,14.922,0.05,1.672946776369e+18,16.877,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1541.749,1541.802999808,0.053999872,7186109.62633393,0.0,19.72609615315032,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(33161, 58904, 75122, 82831, 106686, 137693, 156296, 206187, 278034, 388049)","(0.923344, 0.952651, 0.957506, 0.966627, 0.970642, 0.973962, 0.981989, 0.984872, 0.987282, 0.989349)",2.002
1672946778395000000,abc,156227591520,1280x720-20,269218,0.985206,622,0,8052,25362,9653757,14.847,0.05,1.672946778441e+18,16.802,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1543.829,1543.874999808,0.045999872,5852581.502835486,0.0,18.299143856341114,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(19628, 35012, 44688, 50804, 65195, 84803, 103716, 136679, 187370, 269218)","(0.91889, 0.9494, 0.955869, 0.961866, 0.967105, 0.971443, 0.975337, 0.979441, 0.982579, 0.985206)",2.002
1672946780484000000,abc,156227771700,1280x720-20,306992,0.987135,396,0,8052,22401,72698,14.757,0.05,1.672946780523e+18,16.713,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1545.918,1545.956999936,0.039000064,7871576.826130336,0.0,18.90590209453634,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(28232, 46963, 58587, 68329, 84702, 107240, 127198, 164551, 219990, 306992)","(0.927939, 0.954981, 0.960452, 0.965512, 0.970141, 0.973801, 0.978187, 0.98188, 0.984697, 0.987135)",2.002
1672946782312000000,abc,156227951880,1280x720-20,290726,0.987721,340,0,8052,17810,12888888,14.932,0.05,1.672946782359e+18,16.884,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1547.746,1547.792999936,0.047000064,6185651.151453751,0.0,19.108370006350665,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(25814, 43082, 54206, 63818, 80667, 102450, 120825, 156259, 209010, 290726)","(0.928912, 0.956024, 0.96067, 0.965919, 0.970391, 0.973837, 0.979311, 0.982922, 0.985513, 0.987721)",2.002
1672946784389000000,abc,156228132060,1280x720-20,317044,0.987863,290,0,8052,22111,9056991,14.871,0.05,1.672946784434e+18,16.828,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1549.823,1549.867999744,0.044999936,7045432.242392523,0.0,19.158886480593246,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(27003, 45922, 57533, 66384, 83739, 105904, 133587, 172009, 229682, 317044)","(0.929279, 0.956025, 0.961002, 0.966224, 0.970606, 0.97419, 0.979967, 0.983208, 0.985744, 0.987863)",2.002
1672946786462000000,abc,156228312240,1280x720-20,537871,0.98769,314,0,8052,20501,7809902,14.816,0.05,1.67294678654e+18,16.724,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1551.896,1551.973999872,0.077999872,6895793.367455782,0.0,19.09741947068682,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(58516, 98125, 119719, 145658, 177665, 216755, 265511, 330980, 417950, 537871)","(0.922623, 0.952846, 0.958217, 0.964332, 0.968907, 0.972782, 0.979235, 0.982637, 0.985319, 0.98769)",2.002
1672946788290000000,abc,156228492420,1280x720-20,137391,0.990775,366,0,8052,29622,8374124,14.959,0.05,1.672946788327e+18,16.913,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1553.724,1553.760999936,0.037000192,3713251.0015083165,0.0,20.350336251689,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(21850, 34445, 39044, 49820, 57452, 66189, 78068, 92104, 109809, 137391)","(0.887557, 0.940937, 0.946913, 0.963814, 0.969658, 0.972106, 0.984373, 0.987232, 0.989254, 0.990775)",2.002
1672946790389000000,abc,156228672600,1280x720-22,109404,0.990418,366,0,8052,26271,8374124,14.876,0.05,1.672946790419e+18,16.832,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1555.823,1555.852999936,0.030000128,3646784.4403863875,0.0,20.185438334778745,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(19954, 31898, 37476, 45736, 53822, 62700, 74149, 89121, 109404, 138227)","(0.889412, 0.943851, 0.94851, 0.965613, 0.970972, 0.973734, 0.986111, 0.988408, 0.990418, 0.991951)",2.002
1672946792453000000,abc,156228852780,1280x720-20,787341,0.987481,366,0,8052,23429,8374124,14.846,0.05,1.672946792532e+18,16.758,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1557.887,1557.965999872,0.079000064,9966333.698160043,0.0,19.024303605686306,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(37819, 71138, 91297, 109291, 145376, 196025, 262455, 379364, 552414, 787341)","(0.932871, 0.955364, 0.960157, 0.965893, 0.970101, 0.973738, 0.977553, 0.981284, 0.984595, 0.987481)",2.002
1672946794283000000,abc,156229032960,1280x720-20,697439,0.985184,424,0,8052,20392,8589556,14.988,0.05,1.672946794354e+18,16.94,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1559.717,1559.787999744,0.070999808,9823111.070948249,0.0,18.29269030662139,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(22334, 43982, 59537, 72977, 101485, 146090, 190525, 290210, 455249, 697439)","(0.912241, 0.944577, 0.951893, 0.959556, 0.965458, 0.970128, 0.973922, 0.978251, 0.981942, 0.985184)",2.002
1672946796382000000,abc,156229213140,1280x720-20,652301,0.984675,428,0,8052,19767,11208860,14.89,0.05,1.672946796452e+18,16.842,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1561.816,1561.885999872,0.069999872,9318602.754016465,0.0,18.145995168095464,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(20281, 38381, 52477, 64046, 92620, 134331, 171656, 262111, 414946, 652301)","(0.913047, 0.944956, 0.951732, 0.959487, 0.964962, 0.969279, 0.973629, 0.977885, 0.981619, 0.984675)",2.002
1672946798454000000,abc,156229393320,1280x720-20,618804,0.985284,390,0,8052,21481,12117619,14.842,0.05,1.672946798515e+18,16.744,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1563.888,1563.948999936,0.060999936,10144338.512092866,0.0,18.32210220840912,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(17827, 34417, 48206, 59378, 85165, 126357, 158062, 250466, 397352, 618804)","(0.912928, 0.944997, 0.951696, 0.959795, 0.96534, 0.969715, 0.974472, 0.978592, 0.982245, 0.985284)",2.002
1672946800537000000,abc,156229573500,1280x720-22,509265,0.986588,414,0,8052,22542,16607190,14.764,0.05,1.672946800595e+18,16.666,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1565.971,1566.028999936,0.058000128,8780411.65702255,0.0,18.725064552432183,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(39951, 73618, 93349, 113462, 148351, 197258, 259493, 361361, 509265, 724771)","(0.93544, 0.958736, 0.963823, 0.969998, 0.974149, 0.97733, 0.980574, 0.983892, 0.986588, 0.988796)",2.002
1672946802359000000,abc,156229753680,1280x720-20,757633,0.986363,456,0,8052,20912,13859524,14.946,0.05,1.672946802432e+18,16.848,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1567.793,1567.865999872,0.072999936,10378543.345572248,0.0,18.652811594996052,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(37353, 66980, 85913, 103097, 138225, 184316, 245031, 347941, 511201, 757633)","(0.926496, 0.953003, 0.958952, 0.965156, 0.969905, 0.973615, 0.977161, 0.980831, 0.98374, 0.986363)",2.002
1672946804446000000,abc,156229933860,1280x720-20,637377,0.986223,434,0,8052,17929,9033544,14.848,0.05,1.672946804504e+18,16.76,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1569.88,1569.937999872,0.057999872,10989282.872900134,0.0,18.608453415930946,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(35456, 60716, 77000, 95702, 124966, 165950, 215079, 305948, 438416, 637377)","(0.93336, 0.957006, 0.962013, 0.966777, 0.971096, 0.974411, 0.977623, 0.980978, 0.983867, 0.986223)",2.002
